year,month,zone_id,zone_name,rainfall_mm,temperature_c,water_quality_index,food_hygiene_index,cases,prev_month_cases
2016,9,7,Ambattur,29.28,29.7,75.41,74.54,5,0.0
2016,10,7,Ambattur,117.58,24.36,65.11,66.3,11,5.0
2016,11,7,Ambattur,325.69,25.98,50.28,69.77,19,11.0
2016,12,7,Ambattur,184.69,28.8,67.2,75.98,13,19.0
2017,1,7,Ambattur,100.0,26.08,63.88,72.51,8,13.0
2017,2,7,Ambattur,26.62,28.28,73.74,82.44,3,8.0
2017,3,7,Ambattur,22.42,31.53,74.28,77.43,2,3.0
2017,4,7,Ambattur,11.76,41.17,53.58,76.17,7,2.0
2017,5,7,Ambattur,26.64,36.6,72.15,76.75,4,7.0
2017,6,7,Ambattur,2.13,35.69,69.63,74.54,4,4.0
2017,7,7,Ambattur,35.53,31.08,79.11,78.1,1,4.0
2017,8,7,Ambattur,31.69,28.82,71.17,78.47,6,1.0
2017,9,7,Ambattur,41.49,30.02,77.52,78.31,4,6.0
2017,10,7,Ambattur,238.1,26.65,59.85,74.44,7,4.0
2017,11,7,Ambattur,321.8,26.97,55.83,71.07,15,7.0
2017,12,7,Ambattur,409.15,26.07,49.32,68.55,21,15.0
2018,1,7,Ambattur,407.31,26.79,43.33,59.38,13,21.0
2018,2,7,Ambattur,23.07,30.1,75.99,78.14,1,13.0
2018,3,7,Ambattur,16.0,29.56,78.02,81.61,1,1.0
2018,4,7,Ambattur,10.24,37.55,64.43,78.24,5,1.0
2018,5,7,Ambattur,14.07,40.41,51.88,80.94,11,5.0
2018,6,7,Ambattur,14.2,40.84,58.19,72.18,11,11.0
2018,7,7,Ambattur,25.9,32.62,70.56,77.86,8,11.0
2018,8,7,Ambattur,55.5,31.59,75.82,80.98,3,8.0
2018,9,7,Ambattur,18.46,32.89,78.53,77.98,2,3.0
2018,10,7,Ambattur,193.38,26.53,65.69,68.67,5,2.0
2018,11,7,Ambattur,126.94,27.35,63.98,64.0,8,5.0
2018,12,7,Ambattur,378.45,24.71,51.2,68.67,9,8.0
2019,1,7,Ambattur,212.01,26.53,65.46,74.89,5,9.0
2019,2,7,Ambattur,42.26,28.08,79.6,73.45,1,5.0
2019,3,7,Ambattur,46.13,29.6,79.06,74.27,1,1.0
2019,4,7,Ambattur,11.0,36.99,69.02,79.32,2,1.0
2019,5,7,Ambattur,17.46,36.85,66.47,80.48,5,2.0
2019,6,7,Ambattur,2.4,37.8,59.46,81.03,14,5.0
2019,7,7,Ambattur,37.79,31.5,74.12,74.38,8,14.0
2019,8,7,Ambattur,24.26,31.96,79.06,82.75,2,8.0
2019,9,7,Ambattur,33.27,32.72,79.32,75.07,1,2.0
2019,10,7,Ambattur,424.98,26.9,50.78,64.79,16,1.0
2019,11,7,Ambattur,280.99,28.54,51.93,66.88,19,16.0
2019,12,7,Ambattur,331.67,26.17,56.94,61.0,19,19.0
2020,1,7,Ambattur,366.16,28.92,47.56,67.3,30,19.0
2020,2,7,Ambattur,50.9,28.19,78.71,78.13,7,30.0
2020,3,7,Ambattur,30.87,31.65,75.22,73.74,6,7.0
2020,4,7,Ambattur,10.66,34.39,74.36,80.47,2,6.0
2020,5,7,Ambattur,6.01,37.31,68.84,73.55,12,2.0
2020,6,7,Ambattur,24.95,35.2,75.18,75.96,3,12.0
2020,7,7,Ambattur,31.78,30.07,77.33,79.86,2,3.0
2020,8,7,Ambattur,59.79,29.44,71.49,75.41,6,2.0
2020,9,7,Ambattur,20.06,28.89,73.38,77.18,3,6.0
2020,10,7,Ambattur,146.73,24.24,65.92,67.85,7,3.0
2020,11,7,Ambattur,213.36,24.68,60.48,67.91,17,7.0
2020,12,7,Ambattur,408.15,26.17,43.15,68.86,28,17.0
2021,1,7,Ambattur,356.28,24.44,55.21,61.9,18,28.0
2021,2,7,Ambattur,41.9,31.14,75.54,82.86,5,18.0
2021,3,7,Ambattur,51.66,30.27,77.2,74.07,3,5.0
2021,4,7,Ambattur,10.65,37.26,65.67,76.39,7,3.0
2021,5,7,Ambattur,0.71,34.64,77.51,78.13,3,7.0
2021,6,7,Ambattur,15.25,35.26,73.76,70.75,5,3.0
2021,7,7,Ambattur,59.44,32.75,70.78,82.33,6,5.0
2021,8,7,Ambattur,20.03,29.44,71.62,75.49,7,6.0
2021,9,7,Ambattur,18.78,30.11,77.94,77.65,5,7.0
2021,10,7,Ambattur,203.57,27.59,64.55,74.35,6,5.0
2021,11,7,Ambattur,276.12,24.07,53.99,68.94,13,6.0
2021,12,7,Ambattur,261.11,24.2,53.78,74.35,17,13.0
2022,1,7,Ambattur,257.97,25.92,62.59,64.56,25,17.0
2022,2,7,Ambattur,58.78,32.34,78.93,81.86,9,25.0
2022,3,7,Ambattur,33.95,28.52,76.12,80.38,6,9.0
2022,4,7,Ambattur,26.46,37.56,60.73,70.09,12,6.0
2022,5,7,Ambattur,21.48,36.76,65.12,77.26,6,12.0
2022,6,7,Ambattur,18.28,36.2,69.35,72.66,9,6.0
2022,7,7,Ambattur,47.75,28.44,78.61,81.13,0,9.0
2022,8,7,Ambattur,40.38,28.77,72.07,79.22,0,0.0
2022,9,7,Ambattur,10.56,30.29,71.32,79.64,1,0.0
2022,10,7,Ambattur,314.23,27.94,56.69,72.34,10,1.0
2022,11,7,Ambattur,217.33,24.21,64.06,65.83,17,10.0
2022,12,7,Ambattur,233.39,27.07,59.26,65.77,18,17.0
2023,1,7,Ambattur,139.13,26.83,65.04,71.85,21,18.0
2023,2,7,Ambattur,41.22,32.13,79.37,81.03,6,21.0
2023,3,7,Ambattur,39.46,29.38,71.75,80.75,4,6.0
2023,4,7,Ambattur,22.8,36.79,67.57,80.47,10,4.0
2023,5,7,Ambattur,14.56,36.68,67.45,75.3,13,10.0
2023,6,7,Ambattur,14.01,40.5,58.41,72.86,32,13.0
2023,7,7,Ambattur,31.24,29.44,71.72,80.62,11,32.0
2023,8,7,Ambattur,16.09,30.97,73.45,73.35,12,11.0
2023,9,7,Ambattur,18.65,31.41,74.27,78.92,8,12.0
2023,10,7,Ambattur,119.42,24.01,69.96,76.6,11,8.0
2023,11,7,Ambattur,716.0,28.0,30.44,68.82,61,11.0
2023,12,7,Ambattur,810.43,25.38,18.85,61.98,102,61.0
2024,1,7,Ambattur,204.06,26.35,56.86,68.18,35,102.0
2024,2,7,Ambattur,44.55,30.11,78.54,80.72,8,35.0
2024,3,7,Ambattur,16.08,29.07,70.37,74.41,11,8.0
2024,4,7,Ambattur,11.81,36.42,65.25,74.45,8,11.0
2024,5,7,Ambattur,26.29,37.55,68.31,80.19,2,8.0
2024,6,7,Ambattur,28.98,37.79,59.91,72.97,9,2.0
2024,7,7,Ambattur,59.02,31.08,71.83,79.79,4,9.0
2024,8,7,Ambattur,34.6,32.11,74.06,82.85,5,4.0
2024,9,7,Ambattur,32.95,32.85,72.96,79.27,1,5.0
2024,10,7,Ambattur,327.43,24.42,52.93,72.72,7,1.0
2024,11,7,Ambattur,222.04,26.0,60.16,64.5,9,7.0
2024,12,7,Ambattur,444.76,28.45,44.46,62.13,31,9.0
2015,1,8,Anna Nagar,140.55,28.32,73.94,72.4,12,5.0
2015,2,8,Anna Nagar,43.0,32.09,85.55,88.3,1,12.0
2015,3,8,Anna Nagar,12.58,30.66,85.41,89.37,3,1.0
2015,4,8,Anna Nagar,9.86,39.38,71.78,87.13,2,3.0
2015,5,8,Anna Nagar,6.86,39.37,67.46,81.04,13,2.0
2015,6,8,Anna Nagar,16.11,38.69,70.23,80.55,8,13.0
2015,7,8,Anna Nagar,22.42,31.72,80.34,88.7,4,8.0
2015,8,8,Anna Nagar,30.44,28.13,81.56,90.16,1,4.0
2015,9,8,Anna Nagar,39.51,29.8,80.92,92.17,1,1.0
2015,10,8,Anna Nagar,365.38,27.48,63.8,78.71,11,1.0
2015,11,8,Anna Nagar,506.55,24.16,49.92,80.13,26,11.0
2015,12,8,Anna Nagar,711.48,27.16,33.88,77.83,68,26.0
2016,1,8,Anna Nagar,102.02,25.62,77.16,81.29,19,68.0
2016,2,8,Anna Nagar,45.88,31.46,89.91,84.28,4,19.0
2016,3,8,Anna Nagar,49.04,30.3,80.58,92.95,0,4.0
2016,4,8,Anna Nagar,11.17,37.46,75.76,90.23,1,0.0
2016,5,8,Anna Nagar,3.55,37.28,74.0,84.52,1,1.0
2016,6,8,Anna Nagar,13.54,41.88,56.63,79.79,15,1.0
2016,7,8,Anna Nagar,58.14,31.63,83.05,91.29,4,15.0
2016,8,8,Anna Nagar,29.19,30.28,83.69,84.21,2,4.0
2016,9,8,Anna Nagar,22.97,28.97,80.58,86.42,3,2.0
2016,10,8,Anna Nagar,425.23,26.03,54.87,73.7,12,3.0
2016,11,8,Anna Nagar,120.33,24.56,74.65,81.2,0,12.0
2016,12,8,Anna Nagar,252.95,26.97,69.36,87.08,8,0.0
2017,1,8,Anna Nagar,206.38,25.15,73.53,87.65,4,8.0
2017,2,8,Anna Nagar,30.92,31.75,81.01,85.78,1,4.0
2017,3,8,Anna Nagar,51.24,29.46,84.44,83.22,2,1.0
2017,4,8,Anna Nagar,16.82,39.03,67.45,79.66,9,2.0
2017,5,8,Anna Nagar,29.97,36.61,80.23,87.84,2,9.0
2017,6,8,Anna Nagar,29.03,37.52,77.43,84.87,1,2.0
2017,7,8,Anna Nagar,11.75,30.76,84.38,91.39,1,1.0
2017,8,8,Anna Nagar,42.85,32.49,84.0,86.27,0,1.0
2017,9,8,Anna Nagar,51.65,30.7,88.45,87.31,2,0.0
2017,10,8,Anna Nagar,112.14,25.96,74.46,77.44,3,2.0
2017,11,8,Anna Nagar,219.96,24.67,73.65,86.24,1,3.0
2017,12,8,Anna Nagar,384.8,28.7,63.89,73.03,7,1.0
2018,1,8,Anna Nagar,289.44,27.23,70.16,85.97,2,7.0
2018,2,8,Anna Nagar,34.81,29.43,87.35,83.24,2,2.0
2018,3,8,Anna Nagar,26.44,31.31,87.52,91.12,3,2.0
2018,4,8,Anna Nagar,29.61,40.04,67.27,91.68,4,3.0
2018,5,8,Anna Nagar,0.76,39.52,64.0,87.52,3,4.0
2018,6,8,Anna Nagar,4.96,39.65,69.39,82.29,1,3.0
2018,7,8,Anna Nagar,10.8,32.82,83.77,89.03,0,1.0
2018,8,8,Anna Nagar,58.34,31.49,80.83,91.63,1,0.0
2018,9,8,Anna Nagar,44.75,30.58,89.9,89.11,2,1.0
2018,10,8,Anna Nagar,243.21,25.65,71.45,74.11,6,2.0
2018,11,8,Anna Nagar,167.37,24.51,77.05,76.49,0,6.0
2018,12,8,Anna Nagar,423.31,28.11,58.34,79.83,5,0.0
2019,1,8,Anna Nagar,305.31,26.28,59.72,77.05,11,5.0
2019,2,8,Anna Nagar,38.34,32.66,86.66,91.23,0,11.0
2019,3,8,Anna Nagar,14.1,28.98,89.44,92.76,3,0.0
2019,4,8,Anna Nagar,18.85,34.97,84.89,81.97,3,3.0
2019,5,8,Anna Nagar,22.24,40.62,69.04,84.17,1,3.0
2019,6,8,Anna Nagar,6.35,40.34,61.65,92.05,7,1.0
2019,7,8,Anna Nagar,49.71,30.47,88.95,85.68,5,7.0
2019,8,8,Anna Nagar,15.64,32.35,86.36,84.65,1,5.0
2019,9,8,Anna Nagar,35.5,30.3,89.01,92.3,4,1.0
2019,10,8,Anna Nagar,165.37,28.16,72.48,74.1,1,4.0
2019,11,8,Anna Nagar,142.87,26.67,74.58,74.03,0,1.0
2019,12,8,Anna Nagar,116.47,27.34,73.86,77.5,4,0.0
2020,1,8,Anna Nagar,289.21,28.25,64.45,78.13,7,4.0
2020,2,8,Anna Nagar,31.97,30.48,84.04,89.79,4,7.0
2020,3,8,Anna Nagar,10.59,32.99,82.81,89.68,1,4.0
2020,4,8,Anna Nagar,11.0,35.9,75.03,90.3,2,1.0
2020,5,8,Anna Nagar,3.55,34.11,86.65,89.39,2,2.0
2020,6,8,Anna Nagar,8.25,34.26,88.16,90.72,1,2.0
2020,7,8,Anna Nagar,39.26,29.85,84.86,86.14,1,1.0
2020,8,8,Anna Nagar,28.89,29.58,86.77,85.9,1,1.0
2020,9,8,Anna Nagar,40.26,29.98,82.99,91.67,3,1.0
2020,10,8,Anna Nagar,188.77,25.14,68.72,80.98,3,3.0
2020,11,8,Anna Nagar,381.49,27.3,59.7,82.05,8,3.0
2020,12,8,Anna Nagar,347.46,24.89,64.94,84.95,4,8.0
2021,1,8,Anna Nagar,253.05,26.02,68.2,77.9,9,4.0
2021,2,8,Anna Nagar,35.7,32.15,84.44,88.71,1,9.0
2021,3,8,Anna Nagar,25.81,32.88,82.57,87.56,0,1.0
2021,4,8,Anna Nagar,12.05,41.27,65.88,83.5,6,0.0
2021,5,8,Anna Nagar,24.61,37.23,75.42,87.38,7,6.0
2021,6,8,Anna Nagar,27.73,38.39,70.84,89.58,6,7.0
2021,7,8,Anna Nagar,39.66,28.93,83.46,86.48,2,6.0
2021,8,8,Anna Nagar,22.75,29.31,80.39,86.05,1,2.0
2021,9,8,Anna Nagar,44.78,32.69,85.42,90.68,0,1.0
2021,10,8,Anna Nagar,230.55,24.74,73.8,76.33,1,0.0
2021,11,8,Anna Nagar,109.98,28.55,80.03,79.44,4,1.0
2021,12,8,Anna Nagar,111.15,26.35,76.57,75.0,6,4.0
2022,1,8,Anna Nagar,318.31,28.15,63.08,78.49,6,6.0
2022,2,8,Anna Nagar,23.94,28.79,81.96,92.73,1,6.0
2022,3,8,Anna Nagar,31.77,30.01,85.76,88.83,2,1.0
2022,4,8,Anna Nagar,2.98,41.27,60.23,83.74,15,2.0
2022,5,8,Anna Nagar,10.23,37.27,77.83,82.23,5,15.0
2022,6,8,Anna Nagar,23.25,37.46,78.65,84.02,0,5.0
2022,7,8,Anna Nagar,14.55,28.25,83.35,88.09,2,0.0
2022,8,8,Anna Nagar,23.26,32.18,83.27,87.88,2,2.0
2022,9,8,Anna Nagar,19.88,30.74,81.16,83.23,0,2.0
2022,10,8,Anna Nagar,151.55,26.26,74.11,77.58,1,0.0
2022,11,8,Anna Nagar,231.48,24.71,73.11,77.77,0,1.0
2022,12,8,Anna Nagar,194.35,24.5,71.07,74.64,3,0.0
2023,1,8,Anna Nagar,103.58,24.11,74.2,80.31,2,3.0
2023,2,8,Anna Nagar,45.91,28.56,82.44,85.98,3,2.0
2023,3,8,Anna Nagar,58.88,28.02,88.74,86.07,3,3.0
2023,4,8,Anna Nagar,8.08,41.91,60.9,85.78,20,3.0
2023,5,8,Anna Nagar,14.19,41.75,65.74,82.48,29,20.0
2023,6,8,Anna Nagar,25.65,36.02,79.31,83.48,9,29.0
2023,7,8,Anna Nagar,20.88,28.68,85.51,89.05,3,9.0
2023,8,8,Anna Nagar,15.05,32.01,89.15,90.57,2,3.0
2023,9,8,Anna Nagar,34.41,29.29,87.55,90.22,1,2.0
2023,10,8,Anna Nagar,151.4,26.76,76.02,85.89,2,1.0
2023,11,8,Anna Nagar,679.02,24.28,37.58,79.13,47,2.0
2023,12,8,Anna Nagar,857.35,27.37,31.47,75.77,68,47.0
2024,1,8,Anna Nagar,397.2,25.18,63.07,78.24,32,68.0
2024,2,8,Anna Nagar,57.84,32.4,84.05,85.92,4,32.0
2024,3,8,Anna Nagar,27.32,31.87,82.62,86.29,0,4.0
2024,4,8,Anna Nagar,26.21,34.42,80.93,85.34,3,0.0
2024,5,8,Anna Nagar,8.6,41.78,60.4,89.09,13,3.0
2024,6,8,Anna Nagar,3.7,40.45,63.79,84.7,9,13.0
2024,7,8,Anna Nagar,14.67,29.05,82.39,92.18,1,9.0
2024,8,8,Anna Nagar,58.21,29.62,87.99,85.11,1,1.0
2024,9,8,Anna Nagar,34.47,32.07,80.99,83.7,1,1.0
2024,10,8,Anna Nagar,171.56,25.19,72.51,82.27,3,1.0
2024,11,8,Anna Nagar,439.95,25.86,52.62,75.43,9,3.0
2024,12,8,Anna Nagar,398.32,25.71,63.3,79.87,4,9.0
2015,1,9,Teynampet,355.36,27.19,56.03,65.32,44,9.0
2015,2,9,Teynampet,54.86,32.5,81.33,81.39,11,44.0
2015,3,9,Teynampet,49.76,29.35,79.39,78.78,4,11.0
2015,4,9,Teynampet,16.49,37.53,67.91,74.73,19,4.0
2015,5,9,Teynampet,23.17,38.16,68.04,79.35,22,19.0
2015,6,9,Teynampet,19.38,38.57,71.17,82.28,9,22.0
2015,7,9,Teynampet,52.32,28.64,78.97,85.97,1,9.0
2015,8,9,Teynampet,21.1,29.16,81.72,78.2,0,1.0
2015,9,9,Teynampet,32.3,28.93,80.42,86.73,5,0.0
2015,10,9,Teynampet,307.53,26.9,63.27,74.74,30,5.0
2015,11,9,Teynampet,785.46,28.22,28.9,66.7,77,30.0
2015,12,9,Teynampet,885.7,24.9,20.88,66.93,110,77.0
2016,1,9,Teynampet,183.14,25.87,63.52,76.76,44,110.0
2016,2,9,Teynampet,14.28,32.47,76.92,81.23,10,44.0
2016,3,9,Teynampet,44.75,32.92,77.39,79.42,2,10.0
2016,4,9,Teynampet,5.92,41.1,56.57,82.93,22,2.0
2016,5,9,Teynampet,10.87,36.68,67.21,86.19,9,22.0
2016,6,9,Teynampet,16.16,37.98,69.62,85.69,10,9.0
2016,7,9,Teynampet,14.83,29.21,75.12,82.69,3,10.0
2016,8,9,Teynampet,14.01,29.77,84.42,84.69,3,3.0
2016,9,9,Teynampet,39.02,28.7,79.44,84.26,4,3.0
2016,10,9,Teynampet,442.64,27.02,51.97,70.65,25,4.0
2016,11,9,Teynampet,232.68,25.69,60.73,76.94,17,25.0
2016,12,9,Teynampet,266.92,27.59,63.61,77.19,9,17.0
2017,1,9,Teynampet,206.03,25.63,69.43,67.69,13,9.0
2017,2,9,Teynampet,59.02,28.34,80.19,79.79,5,13.0
2017,3,9,Teynampet,34.55,32.64,76.05,85.64,2,5.0
2017,4,9,Teynampet,25.65,41.06,54.58,79.55,9,2.0
2017,5,9,Teynampet,12.34,35.04,75.48,85.73,3,9.0
2017,6,9,Teynampet,3.89,36.05,75.58,76.85,2,3.0
2017,7,9,Teynampet,32.45,29.19,75.5,85.25,0,2.0
2017,8,9,Teynampet,51.33,32.0,76.04,83.77,1,0.0
2017,9,9,Teynampet,52.21,30.42,80.14,81.08,2,1.0
2017,10,9,Teynampet,180.5,26.06,69.69,78.86,3,2.0
2017,11,9,Teynampet,240.71,27.64,60.13,65.2,14,3.0
2017,12,9,Teynampet,357.03,25.04,56.72,78.37,17,14.0
2018,1,9,Teynampet,144.43,24.62,67.83,71.4,18,17.0
2018,2,9,Teynampet,33.58,28.46,81.26,83.51,4,18.0
2018,3,9,Teynampet,45.25,31.71,81.78,80.52,2,4.0
2018,4,9,Teynampet,12.1,35.88,72.74,82.18,0,2.0
2018,5,9,Teynampet,8.94,34.72,72.91,78.28,0,0.0
2018,6,9,Teynampet,9.66,38.48,68.24,78.06,5,0.0
2018,7,9,Teynampet,44.16,32.66,80.76,79.26,4,5.0
2018,8,9,Teynampet,37.49,30.09,83.78,80.04,2,4.0
2018,9,9,Teynampet,29.23,29.73,79.32,85.82,3,2.0
2018,10,9,Teynampet,331.81,27.05,54.44,71.37,12,3.0
2018,11,9,Teynampet,395.31,26.19,54.11,70.49,18,12.0
2018,12,9,Teynampet,411.84,26.85,57.46,66.31,19,18.0
2019,1,9,Teynampet,403.45,27.35,52.98,70.56,19,19.0
2019,2,9,Teynampet,37.1,30.3,79.99,78.72,6,19.0
2019,3,9,Teynampet,45.12,31.29,84.89,80.65,1,6.0
2019,4,9,Teynampet,11.36,40.75,61.27,83.45,10,1.0
2019,5,9,Teynampet,7.4,37.68,69.54,82.28,5,10.0
2019,6,9,Teynampet,2.26,36.0,77.87,79.25,1,5.0
2019,7,9,Teynampet,53.25,29.6,76.78,80.39,1,1.0
2019,8,9,Teynampet,46.84,30.27,84.89,78.55,2,1.0
2019,9,9,Teynampet,26.0,30.11,77.3,80.0,0,2.0
2019,10,9,Teynampet,184.44,25.04,70.76,73.29,3,0.0
2019,11,9,Teynampet,197.35,25.62,64.67,68.16,11,3.0
2019,12,9,Teynampet,293.32,24.25,62.65,77.01,3,11.0
2020,1,9,Teynampet,127.54,26.64,72.39,69.86,8,3.0
2020,2,9,Teynampet,29.86,29.68,80.69,86.61,0,8.0
2020,3,9,Teynampet,55.2,29.6,81.7,79.88,2,0.0
2020,4,9,Teynampet,29.57,38.43,61.76,80.83,8,2.0
2020,5,9,Teynampet,12.32,35.85,71.41,77.87,1,8.0
2020,6,9,Teynampet,27.18,38.13,71.83,84.81,3,1.0
2020,7,9,Teynampet,15.28,31.42,81.61,87.51,1,3.0
2020,8,9,Teynampet,19.56,30.04,84.37,81.77,2,1.0
2020,9,9,Teynampet,44.81,29.03,79.41,78.65,1,2.0
2020,10,9,Teynampet,169.68,26.94,72.31,81.97,1,1.0
2020,11,9,Teynampet,123.48,26.97,75.05,66.98,11,1.0
2020,12,9,Teynampet,150.29,27.55,66.42,67.76,18,11.0
2021,1,9,Teynampet,143.02,25.02,73.92,72.44,9,18.0
2021,2,9,Teynampet,40.76,32.14,76.58,83.94,2,9.0
2021,3,9,Teynampet,29.86,30.86,84.53,83.17,2,2.0
2021,4,9,Teynampet,25.66,34.26,76.97,79.62,2,2.0
2021,5,9,Teynampet,7.95,37.96,68.17,81.25,3,2.0
2021,6,9,Teynampet,21.03,36.33,70.99,83.77,1,3.0
2021,7,9,Teynampet,17.28,28.17,79.7,87.54,0,1.0
2021,8,9,Teynampet,20.96,31.53,82.83,82.55,2,0.0
2021,9,9,Teynampet,20.56,30.51,75.2,80.53,1,2.0
2021,10,9,Teynampet,158.98,24.15,73.48,70.69,4,1.0
2021,11,9,Teynampet,444.71,28.39,51.95,67.5,23,4.0
2021,12,9,Teynampet,198.08,24.27,65.97,67.34,13,23.0
2022,1,9,Teynampet,316.68,24.72,53.96,70.94,20,13.0
2022,2,9,Teynampet,39.53,31.05,76.54,85.94,6,20.0
2022,3,9,Teynampet,52.91,29.55,84.71,79.18,1,6.0
2022,4,9,Teynampet,5.65,36.28,77.7,78.09,2,1.0
2022,5,9,Teynampet,8.74,36.98,72.02,80.56,1,2.0
2022,6,9,Teynampet,0.61,38.98,63.17,77.89,8,1.0
2022,7,9,Teynampet,28.41,28.23,78.0,83.31,2,8.0
2022,8,9,Teynampet,40.32,31.78,84.02,87.15,2,2.0
2022,9,9,Teynampet,57.71,28.71,82.08,78.68,0,2.0
2022,10,9,Teynampet,303.39,26.53,55.97,73.18,6,0.0
2022,11,9,Teynampet,175.68,24.35,70.85,68.4,14,6.0
2022,12,9,Teynampet,161.25,28.45,73.75,76.9,11,14.0
2023,1,9,Teynampet,144.6,26.73,72.14,67.38,20,11.0
2023,2,9,Teynampet,16.2,30.5,78.37,80.96,4,20.0
2023,3,9,Teynampet,22.12,31.87,80.29,87.28,5,4.0
2023,4,9,Teynampet,3.41,34.91,79.89,82.34,0,5.0
2023,5,9,Teynampet,3.4,34.27,76.3,87.18,5,0.0
2023,6,9,Teynampet,24.92,36.84,74.88,77.09,5,5.0
2023,7,9,Teynampet,44.08,29.75,77.13,81.74,1,5.0
2023,8,9,Teynampet,20.43,31.83,84.48,85.17,3,1.0
2023,9,9,Teynampet,19.05,31.99,79.57,81.28,1,3.0
2023,10,9,Teynampet,231.42,24.55,61.31,73.21,21,1.0
2023,11,9,Teynampet,532.67,25.55,41.65,76.57,36,21.0
2023,12,9,Teynampet,808.48,27.27,30.55,67.34,64,36.0
2024,1,9,Teynampet,125.44,26.84,75.14,77.37,20,64.0
2024,2,9,Teynampet,26.19,29.1,84.71,85.27,4,20.0
2024,3,9,Teynampet,56.75,29.46,80.21,81.91,4,4.0
2024,4,9,Teynampet,10.41,38.31,64.25,81.97,5,4.0
2024,5,9,Teynampet,22.89,35.35,71.81,84.31,2,5.0
2024,6,9,Teynampet,17.97,35.93,69.94,75.9,5,2.0
2024,7,9,Teynampet,36.62,32.49,84.98,85.53,4,5.0
2024,8,9,Teynampet,27.37,32.66,76.46,84.32,1,4.0
2024,9,9,Teynampet,46.2,30.83,79.68,86.88,5,1.0
2024,10,9,Teynampet,117.09,28.39,68.68,72.42,8,5.0
2024,11,9,Teynampet,444.9,25.7,54.4,75.73,17,8.0
2024,12,9,Teynampet,246.63,27.9,68.38,71.26,12,17.0
2015,1,10,Kodambakkam,296.45,27.85,58.46,70.34,30,11.0
2015,2,10,Kodambakkam,54.86,32.44,80.8,82.42,4,30.0
2015,3,10,Kodambakkam,18.66,28.78,75.5,81.49,2,4.0
2015,4,10,Kodambakkam,2.52,39.61,64.4,82.7,9,2.0
2015,5,10,Kodambakkam,4.02,34.23,78.51,79.27,1,9.0
2015,6,10,Kodambakkam,4.59,35.97,68.96,78.05,5,1.0
2015,7,10,Kodambakkam,46.11,31.6,79.41,82.94,2,5.0
2015,8,10,Kodambakkam,50.0,28.89,79.53,78.38,0,2.0
2015,9,10,Kodambakkam,34.47,29.11,82.88,85.44,0,0.0
2015,10,10,Kodambakkam,383.33,27.28,48.31,69.58,38,0.0
2015,11,10,Kodambakkam,458.65,24.63,46.73,66.15,57,38.0
2015,12,10,Kodambakkam,579.62,26.96,38.27,79.06,54,57.0
2016,1,10,Kodambakkam,262.22,25.9,60.71,67.16,29,54.0
2016,2,10,Kodambakkam,13.47,30.6,73.68,84.0,13,29.0
2016,3,10,Kodambakkam,44.61,28.31,78.09,85.97,6,13.0
2016,4,10,Kodambakkam,22.65,37.68,69.23,79.55,6,6.0
2016,5,10,Kodambakkam,8.96,41.53,54.72,83.43,23,6.0
2016,6,10,Kodambakkam,27.45,38.26,67.17,83.14,11,23.0
2016,7,10,Kodambakkam,47.16,28.24,82.03,84.52,4,11.0
2016,8,10,Kodambakkam,41.8,32.57,79.13,84.74,1,4.0
2016,9,10,Kodambakkam,38.47,31.1,75.01,79.95,0,1.0
2016,10,10,Kodambakkam,257.27,26.93,56.57,71.58,12,0.0
2016,11,10,Kodambakkam,285.83,26.98,58.59,80.54,13,12.0
2016,12,10,Kodambakkam,370.07,26.49,48.42,74.45,30,13.0
2017,1,10,Kodambakkam,433.28,24.21,50.13,71.31,25,30.0
2017,2,10,Kodambakkam,27.33,29.99,75.64,78.05,7,25.0
2017,3,10,Kodambakkam,17.97,28.8,73.7,77.86,5,7.0
2017,4,10,Kodambakkam,26.32,37.12,73.33,73.96,4,5.0
2017,5,10,Kodambakkam,0.43,40.11,62.28,73.27,15,4.0
2017,6,10,Kodambakkam,10.28,40.92,53.08,80.07,14,15.0
2017,7,10,Kodambakkam,40.42,29.41,74.73,79.8,5,14.0
2017,8,10,Kodambakkam,59.03,29.07,73.67,81.95,1,5.0
2017,9,10,Kodambakkam,23.6,28.03,82.78,85.66,2,1.0
2017,10,10,Kodambakkam,358.28,25.8,51.82,65.1,19,2.0
2017,11,10,Kodambakkam,189.07,24.06,68.91,75.17,8,19.0
2017,12,10,Kodambakkam,220.92,28.02,59.06,71.26,17,8.0
2018,1,10,Kodambakkam,233.75,26.77,57.46,76.94,14,17.0
2018,2,10,Kodambakkam,53.08,30.89,81.91,81.97,6,14.0
2018,3,10,Kodambakkam,45.87,30.38,81.49,79.83,2,6.0
2018,4,10,Kodambakkam,9.23,35.93,67.89,76.7,7,2.0
2018,5,10,Kodambakkam,9.23,41.41,60.43,77.25,13,7.0
2018,6,10,Kodambakkam,21.78,34.97,75.41,80.13,5,13.0
2018,7,10,Kodambakkam,54.96,31.12,74.31,79.1,3,5.0
2018,8,10,Kodambakkam,58.59,30.56,75.91,80.69,2,3.0
2018,9,10,Kodambakkam,50.5,29.19,75.24,81.05,1,2.0
2018,10,10,Kodambakkam,266.05,25.67,64.15,70.9,5,1.0
2018,11,10,Kodambakkam,165.31,24.94,62.55,75.04,3,5.0
2018,12,10,Kodambakkam,442.98,28.93,45.9,72.12,9,3.0
